codenumber,newID,coder,exptr,pose,age,gender,Movement_Onset,Movement,Piece,Orientation,training,demoStart,demoEnd,testStart,FirstTouch,testEnd,robotExptr,robotChild,manipCheck,Naming,Goal,LTG,CRP,CRT
8765,876536,SM, OB, C5,36,f,466480,M,3,6, 1,377876,415038,417792,417792,477496, Y, F, c, np, 0,0, 999, 999
8765,876536,SM, OB, C5,36,f,474028,M,5,6, 1,377876,415038,417792,417792,477496, Y, F, c, np, 0,0, 999, 999
8765,876536,SM, OB, C4,36,f,340034,M,5,2, 1,301036,332826,336974,336974,369988, Y, G, c, np, 0,0, 999, 999
8765,876536,SM, OB, C4,36,f,342176,M,4,1, 1,301036,332826,336974,336974,369988, Y, G, c, np, 0,0, 999, 999
8765,876536,SM, OB, C4,36,f,344250,M,1,5, 1,301036,332826,336974,336974,369988, Y, G, c, np, 0,0, 999, 999
8765,876536,SM, OB, C4,36,f,345508,M,2,5, 1,301036,332826,336974,336974,369988, Y, G, c, np, 0,0, 999, 999
8765,876536,SM, OB, C4,36,f,348704,M,3,1, 1,301036,332826,336974,336974,369988, Y, G, c, np, 0,0, 999, 999
8765,876536,SM, OB, CB,36,f,25670,M,4,2, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, CB,36,f,40188,M,4,6, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, CB,36,f,46070,M,4,2, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, CB,36,f,46070,M,3,2, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, CB,36,f,57188,M,4,6, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, CB,36,f,68238,M,3,6, 999,0,0,2686,2686,82552, 999, Y, np, np, 999,0, 999, 999
8765,876536,SM, OB, C3,36,f,265098,M,5,2, 1,233750,258366,263092,263092,292332, Y, G, nc, np, 0,0, 999, 999
8765,876536,SM, OB, C3,36,f,266866,M,2,5, 1,233750,258366,263092,263092,292332, Y, G, nc, np, 0,0, 999, 999
8765,876536,SM, OB, C3,36,f,267920,M,1,5, 1,233750,258366,263092,263092,292332, Y, G, nc, np, 0,0, 999, 999
8765,876536,SM, OB, C3,36,f,279174,M,4,4, 1,233750,258366,263092,263092,292332, Y, G, nc, np, 0,0, 999, 999
8765,876536,SM, OB, C3,36,f,281928,M,3,3, 1,233750,258366,263092,263092,292332, Y, G, nc, np, 0,0, 999, 999
8765,876536,SM, OB, C2,36,f,198016,M,5,2, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,199682,M,1,5, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,202844,M,1,6, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,204000,M,5,6, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,205292,M,5,2, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,208454,M,1,5, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,216682,M,5,6, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,216682,M,1,6, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,221238,M,5,2, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8765,876536,SM, OB, C2,36,f,225420,M,2,5, 1,165410,187884,193902,193902,230316, Y, G, c, np, 1,199682, 999, 999
8766,876636,LT, OB & AM, CB,36,f,0,,,, 1,0,0,10982,10982,56570, 999, G, 999, 999, 999,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,514284,,5,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,517582,,1,5, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,519010,,2,5, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,521424,,3,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,531284,,3,6, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,531862,,3,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,536282,,2,6, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,537404,,1,6, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,538050,,5,6, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,540294,,5,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,541246,,2,5, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,542130,,1,5, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,546142,,4,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C5,36,f,550664,,3,2, 1,469560,510146,513366,513366,553190, R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,425850,,5,2, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,432582,,4,2, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,437784,,3,2, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,442816,,2,5, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,444108,,1,5, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,447066,,3,6, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,447066,,4,6, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C4,36,f,450692,,3,2, 1,382680,418924,424252,424252,458313,R, O, np, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,322048,,1,1, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,323782,,2,1, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,329698,,4,2, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,344386,,3,2, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,349894,,5,2, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,366656,,4,6, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM, C3,36,f,372776,,5,6, 1,282544,313901,319056,319056,375577, R, O, nc, 999, 0,0, 999, 999
8766,876636,LT, OB & AM,C2,36,f,246296,,5,2, 1,215871,237176,243338,243338,268497, R, O, c, 999, 1,249118, 999, 999
8766,876636,LT, OB & AM,C2,36,f,249118,,1,5, 1,215871,237176,243338,243338,268497, R, O, c, 999, 1,249118, 999, 999
8766,876636,LT, OB & AM,C2,36,f,250308,,2,5, 1,215871,237176,243338,243338,268497, R, O, c, 999, 1,249118, 999, 999
8767,876736,LT, KC & CP, CB,36,m,0,,,, 1,0,0,10438,10438,65246, 999, R, 999, Robot, 999,0, 999, 999
8767,876736,LT, KC & CP, C5,36,m,471963,,5,2, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,478890,,4,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,482634,,3,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,487628,,2,5, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,488988,,1,5, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,499086,,3,6, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,499086,,4,6, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,509388,,4,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,510408,,3,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,513128,,5,6, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,513128,,2,6, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,514216,,1,6, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,520846,,2,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C5,36,m,523362,,1,1, 1,419218,464166,468418,468418,528245, W, G, np, 999, 1,488988, 999, 999
8767,876736,LT, KC & CP, C4,36,m,361046,,4,1, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,364602,,5,1, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,366486,,1,5, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,368662,,2,5, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,372266,,4,6, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,381242,,5,6, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,381242,,2,6, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C4,36,m,385662,,1,6, 1,319291,354997,358054,358054,415891, W, G, np, 999, 1,368662, 999, 999
8767,876736,LT, KC & CP, C3,36,m,274924,,4,2, 1,226437,261135,267206,267206,313382, W, G, np, 999, 0,0, 999, 999
8767,876736,LT, KC & CP, C3,36,m,279956,,1,1, 1,226437,261135,267206,267206,313382, W, G, np, 999, 0,0, 999, 999
8767,876736,LT, KC & CP, C3,36,m,283268,,2,1, 1,226437,261135,267206,267206,313382, W, G, np, 999, 0,0, 999, 999
8767,876736,LT, KC & CP, C3,36,m,290020,,4,6, 1,226437,261135,267206,267206,313382, W, G, np, 999, 0,0, 999, 999
8767,876736,LT, KC & CP, C2,36,m,186422,,5,2, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,187816,,1,5, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,189346,,2,5, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,204782,,5,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,204782,,1,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,204782,,2,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,209100,,5,2, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,209814,,1,5, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,210902,,2,5, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,213622,,3,3, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,216920,,4,4, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,219912,,5,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,219912,,2,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,221340,,1,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,222462,,3,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8767,876736,LT, KC & CP, C2,36,m,222972,,4,6, 1,153556,180301,185198,185198,223887, W, G, np, 999, 1,187816, 999, 999
8769,876936,LT, KC & SH, C5,36,f,56323,,5,2, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,57694,,1,5, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,59133,,2,5, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,71536,,4,1, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,71536,,3,1, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,75378,,4,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,75378,,3,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,81090,,2,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,83361,,1,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,84620,,5,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,92612,,5,2, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,95986,,2,5, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,97514,,1,5, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,105672,,3,3, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,111388,,3,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,118996,,3,3, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,118996,,4,4, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,122774,,3,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,124033,,4,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,125988,,2,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,126956,,1,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8769,876936,LT, KC & SH, C5,36,f,126956,,5,6, 1,1235,49580,54468,54468,128079, G, W, nc, np, 1,71536, 999, 999
8814,881436,LT, KP & MS, C3,36,f,390558,,4,4, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,391850,,3,3, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,400928,,1,1, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,405552,,2,1, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,410210,,5,2, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,415038,,5,6, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,415922,,3,6, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,416704,,4,6, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,422892,,1,6, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C3,36,f,424150,,2,6, 1,336341,362800,370362,370362,427111, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,40868,,4,4, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,47566,,3,3, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,53278,,3,6, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,54502,,4,6, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,77146,,3,3, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,77146,,4,4, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,83062,,4,6, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, CB,36,f,85340,,3,6, 1,0,0,28186,28186,89795, 999, W, 999, 999, 999,0, 999, 999
8814,881436,LT, KP & MS, C4,36,f,0,,,, 1,435886,466910,468248,468248,511163, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,296378,,5,1, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,302056,,5,6, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,317356,,5,2, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,320076,,5,6, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,330344,,5,2, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8814,881436,LT, KP & MS, C2,36,f,333268,,5,6, 1,264248,289272,289272,289272,334725, O, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, CB,36,m,58786,,4,4, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,58786,,3,3, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,76092,,4,6, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,76092,,3,6, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,96866,,4,4, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,96866,,3,3, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,107542,,4,6, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,108120,,3,6, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,111792,,4,4, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, CB,36,m,114376,,4,6, 1,0,0,18666,18666,115972, 999, O, 999, 999, 999,18666, 999, 999
8819,881936,LT, OB & HG, C5,36,m,559096,,5,2, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,562564,,2,2, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,562564,,5,6, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,564434,,5,2, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,564434,,2,6, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,567936,,3,2, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C5,36,m,572084,,4,2, 1,501813,552703,555288,555288,608190,R, G,, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,421566,,2,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,425408,,5,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,425408,,2,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,430032,,2,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,430032,,5,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,431936,,5,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,431936,,2,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,436798,,3,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,440164,,4,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,450772,,4,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,453526,,4,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,454172,,3,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,454886,,4,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,470322,,3,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,472804,,4,2, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,483072,,4,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,483072,,3,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C4,36,m,483854,,5,6, 1,360144,413135,419254,419254,495039,R, G, np, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,308380,,2,2, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,311304,,1,2, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,315248,,3,2, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,319260,,4,2, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,322082,,5,2, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,322082,,2,6, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C3,36,m,322082,,1,6, 1,271971,300881,304810,304810,355377, R, G, c, 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C2,36,m,235994,,2,2, 1,202388,224730,231540,231540,266249,R, G, c , 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C2,36,m,241298,,1,2, 1,202388,224730,231540,231540,266249,R, G, c , 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C2,36,m,245956,,4,2, 1,202388,224730,231540,231540,266249,R, G, c , 999, 0,0, 999, 999
8819,881936,LT, OB & HG, C2,36,m,250410,,3,2, 1,202388,224730,231540,231540,266249,R, G, c , 999, 0,0, 999, 999
8834,883436,LT, KP & MC, CB,36,f,83880,,1,5, 1,0,0,56066,56066,142915, 999, W, 999, 999, 999,0, 999, 999
8834,883436,LT, KP & MC, CB,36,f,83880,,2,5, 1,0,0,56066,56066,142915, 999, W, 999, 999, 999,0, 999, 999
8834,883436,LT, KP & MC, CB,36,f,98124,,1,6, 1,0,0,56066,56066,142915, 999, W, 999, 999, 999,0, 999, 999
