"","codenumber","newID","coder","pose","age","gender","training","robotExptr","robotChild","manipCheck","Naming","CRP","CRT","M_count","TestDuration","DemoDuration","Goal","LatGoal","totalsteps","totalpairs","totaltriplets","totalquadruplets","totalquintuplets","test_lessthan_100per","test_lessthan_50per","LOOK_at_this_code"
"966",8744,"874436","LT","CB3",36,"F",1,"999","W","np"," 999"," 999"," 999",0,70.592,0," 999",999,0,0,0,0,0,0,0,0
"967",8744,"874436","LT","CB4",36,"F",1,"999","W","np"," 999"," 999"," 999",0,70.592,0," 999",999,0,0,0,0,0,0,0,0
"968",8744,"874436","LT","CB5",36,"F",1,"999","W","np"," 999"," 999"," 999",0,70.592,0," 999",999,0,0,0,0,0,0,0,0
"969",8748,"874836","LT","C2",36,"F",1,"Y","R","np"," 999"," 999"," 999",5,35.806,29.981," 1",7.004,2,1,0,0,0,0,0,0
"970",8748,"874836","LT","C3",36,"F",1,"Y","R","np"," 999"," 999"," 999",7,53.423,38.53," 0",999,2,1,0,0,0,0,0,0
"971",8748,"874836","LT","C4",36,"F",1,"Y","R","np"," 999"," 999"," 999",10,49.35,41.61," 1",11.526,4,3,2,1,0,0,0,0
"972",8748,"874836","LT","C5",36,"F",1,"Y","R","np"," 999"," 999"," 999",5,38.297,52.878," 1",23.154,5,2,1,0,0,1,0,0
"973",8748,"874836","LT","CB2",36,"F",1,"999","G","999"," 999"," 999"," 999",0,51.658,0," 999",999,0,0,0,0,0,0,0,0
"974",8748,"874836","LT","CB3",36,"F",1,"999","G","999"," 999"," 999"," 999",0,51.658,0," 999",999,0,0,0,0,0,0,0,0
"975",8748,"874836","LT","CB4",36,"F",1,"999","G","999"," 999"," 999"," 999",0,51.658,0," 999",999,0,0,0,0,0,0,0,0
"976",8748,"874836","LT","CB5",36,"F",1,"999","G","999"," 999"," 999"," 999",0,51.658,0," 999",999,0,0,0,0,0,0,0,0
"977",8751,"875136","LT","C2",36,"F",1,"G","O","np"," 999"," 999"," 999",4,28.399,31.333," 1",4.012,2,1,0,0,0,0,0,0
"978",8751,"875136","LT","C3",36,"F",1,"G","O","np"," 999"," 999"," 999",6,42.561,53.418," 1",29.002,3,2,1,0,0,0,0,0
"979",8751,"875136","LT","C4",36,"F",1,"G","O","np"," 999"," 999"," 999",4,61.661,43.227," 1",8.772,4,3,2,1,0,0,0,0
"980",8751,"875136","LT","C5",36,"F",1,"G","O","nc"," 999"," 999"," 999",7,53.511,55.61," 0",999,4,1,0,0,0,0,0,0
"981",8751,"875136","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",7,69.192,0," 999",999,0,0,0,0,0,0,0,0
"982",8751,"875136","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",7,69.192,0," 999",999,0,0,0,0,0,0,0,0
"983",8751,"875136","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",7,69.192,0," 999",999,0,0,0,0,0,0,0,0
"984",8751,"875136","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",7,69.192,0," 999",999,0,0,0,0,0,0,0,0
"985",8754,"875436","SM","C2",36,"M",1,"R","Y","c"," np"," 999"," 999",10,42.534,21.148," 0",999,0,0,0,0,0,0,0,0
"986",8754,"875436","SM","C3",36,"M",1,"R","Y","c"," np"," 999"," 999",4,44.812,28.492," 0",999,2,0,0,0,0,0,0,0
"987",8754,"875436","SM","C4",36,"M",1,"R","Y","c"," np"," 999"," 999",4,29.614,30.6," 0",999,0,0,0,0,0,1,0,0
"988",8754,"875436","SM","C5",36,"M",1,"R","Y","c"," np"," 999"," 999",2,28.866,35.088," 0",999,0,0,0,0,0,1,0,0
"989",8754,"875436","SM","CB2",36,"M",999,"999","G","999"," np"," 999"," 999",0,66.844,0," 999",999,0,0,0,0,0,0,0,0
"990",8754,"875436","SM","CB3",36,"M",999,"999","G","999"," np"," 999"," 999",0,66.844,0," 999",999,0,0,0,0,0,0,0,0
"991",8754,"875436","SM","CB4",36,"M",999,"999","G","999"," np"," 999"," 999",0,66.844,0," 999",999,0,0,0,0,0,0,0,0
"992",8754,"875436","SM","CB5",36,"M",999,"999","G","999"," np"," 999"," 999",0,66.844,0," 999",999,0,0,0,0,0,0,0,0
"993",8757,"875736","SM","C2",36,"M",1,"R","Y","c"," np"," 999"," 999",5,27.676,19.618," 1",5.168,2,1,0,0,0,0,0,0
"994",8757,"875736","SM","C3",36,"M",1,"R","Y","nc"," np"," 999"," 999",10,79.322,23.256," 0",999,2,1,0,0,0,0,0,0
"995",8757,"875736","SM","C4",36,"M",1,"R","Y","nc"," np"," 999"," 999",4,32.572,30.328," 0",999,0,0,0,0,0,1,0,0
"996",8757,"875736","SM","C5",36,"M",1,"R","Y","nc"," np"," 999"," 999",7,39.678,41.514," 0",999,3,2,1,0,0,1,0,0
"997",8757,"875736","SM","CB2",36,"M",1,"999","G","999"," np"," 999"," 999",0,58.174,0," 999",999,0,0,0,0,0,0,0,0
"998",8757,"875736","SM","CB3",36,"M",1,"999","G","999"," np"," 999"," 999",0,58.174,0," 999",999,0,0,0,0,0,0,0,0
"999",8757,"875736","SM","CB4",36,"M",1,"999","G","999"," np"," 999"," 999",0,58.174,0," 999",999,0,0,0,0,0,0,0,0
"1000",8757,"875736","SM","CB5",36,"M",1,"999","G","999"," np"," 999"," 999",0,58.174,0," 999",999,0,0,0,0,0,0,0,0
"1001",8759,"875936","SM","C2",36,"M",1,"Y","G","c"," np"," 999"," 999",2,30.328,28.628," 1",5.814,2,1,0,0,0,0,0,0
"1002",8759,"875936","SM","C3",36,"M",1,"Y","G","c"," np"," 999"," 999",4,45.798,37.332," 0",999,2,0,0,0,0,0,0,0
"1003",8759,"875936","SM","C4",36,"M",1,"Y","G","c"," np"," 999"," 999",5,42.942,40.256," 1",18.156,4,2,1,0,0,0,0,0
"1004",8759,"875936","SM","C5",36,"M",1,"Y","G","c"," np"," 999"," 999",5,42.466,40.426," 1",22.78,5,0,0,0,0,1,0,0
"1005",8759,"875936","SM","CB2",36,"M",999,"999","W","999"," np"," 999"," 999",1,71.196,0," 999",999,0,0,0,0,0,0,0,0
"1006",8759,"875936","SM","CB3",36,"M",999,"999","W","999"," np"," 999"," 999",1,71.196,0," 999",999,0,0,0,0,0,0,0,0
"1007",8759,"875936","SM","CB4",36,"M",999,"999","W","999"," np"," 999"," 999",1,71.196,0," 999",999,0,0,0,0,0,0,0,0
"1008",8759,"875936","SM","CB5",36,"M",999,"999","W","999"," np"," 999"," 999",1,71.196,0," 999",999,0,0,0,0,0,0,0,0
"1009",8760,"876036","SM","C2",36,"F",1,"R","Y","c"," np"," 999"," 999",8,39.542,22.338," 0",999,1,0,0,0,0,0,0,0
"1010",8760,"876036","SM","C3",36,"F",1,"R","Y","c"," np"," 999"," 999",11,79.696,26.792," 1",65.79,3,1,0,0,0,0,0,0
"1011",8760,"876036","SM","C4",36,"F",1,"R","Y","c"," np"," 999"," 999",5,51,61.268," 0",999,1,0,0,0,0,0,0,0
"1012",8760,"876036","SM","C5",36,"F",1,"R","Y","c"," np"," 999"," 999",6,30.192,45.696," 0",999,2,0,0,0,0,1,0,0
"1013",8760,"876036","SM","CB2",36,"F",999,"999","G","np"," np"," 999"," 999",4,64.702,0," 999",999,0,0,0,0,0,0,0,0
"1014",8760,"876036","SM","CB3",36,"F",999,"999","G","np"," np"," 999"," 999",4,64.702,0," 999",999,0,0,0,0,0,0,0,0
"1015",8760,"876036","SM","CB4",36,"F",999,"999","G","np"," np"," 999"," 999",4,64.702,0," 999",999,0,0,0,0,0,0,0,0
"1016",8760,"876036","SM","CB5",36,"F",999,"999","G","np"," np"," 999"," 999",4,64.702,0," 999",999,0,0,0,0,0,0,0,0
"1017",8763,"876336","LT","C2",36,"M",1,"R","G","np"," 999"," 999"," 999",3,33.202,17.302," 0",999,2,0,0,0,0,0,0,0
"1018",8763,"876336","LT","C3",36,"M",1,"R","G","np"," 999"," 999"," 999",0,54.105,20.654," 0",999,0,0,0,0,0,0,0,0
"1019",8763,"876336","LT","C4",36,"M",999,"R","G","np"," 999"," 999"," 999",0,0,-390.67," 0",0,0,0,0,0,0,1,1,1
"1020",8763,"876336","LT","CB2",36,"M",1,"999","O","999"," 999"," 999"," 999",0,85.032,0," 999",999,0,0,0,0,0,0,0,0
"1021",8763,"876336","LT","CB3",36,"M",1,"999","O","999"," 999"," 999"," 999",0,85.032,0," 999",999,0,0,0,0,0,0,0,0
"1022",8763,"876336","LT","CB4",36,"M",1,"999","O","999"," 999"," 999"," 999",0,85.032,0," 999",999,0,0,0,0,0,0,0,0
"1023",8763,"876336","LT","CB5",36,"M",1,"999","O","999"," 999"," 999"," 999",0,85.032,0," 999",999,0,0,0,0,0,0,0,0
"1024",8764,"876436","LT","C2",36,"M",1,"O","G","c"," 999"," 999"," 999",4,25.286,24.687," 1",6.052,2,1,0,0,0,0,0,0
"1025",8764,"876436","LT","C3",36,"M",1,"O","G","c"," 999"," 999"," 999",11,56.128,28.281," 0",999,2,1,0,0,0,0,0,0
"1026",8764,"876436","LT","C4",36,"M",1,"O","G","nc"," 999"," 999"," 999",9,55.919,39.112," 1",24.48,4,3,2,1,0,0,0,0
"1027",8764,"876436","LT","C5",36,"M",1,"O","G","nc"," 999"," 999"," 999",16,89.572,37.914," 1",13.77,5,4,3,2,1,0,0,0
"1028",8764,"876436","LT","CB2",36,"M",1,"999","W","999"," 999"," 999"," 999",8,84.696,0," 999",999,0,0,0,0,0,0,0,0
"1029",8764,"876436","LT","CB3",36,"M",1,"999","W","999"," 999"," 999"," 999",8,84.696,0," 999",999,0,0,0,0,0,0,0,0
"1030",8764,"876436","LT","CB4",36,"M",1,"999","W","999"," 999"," 999"," 999",8,84.696,0," 999",999,0,0,0,0,0,0,0,0
"1031",8764,"876436","LT","CB5",36,"M",1,"999","W","999"," 999"," 999"," 999",8,84.696,0," 999",999,0,0,0,0,0,0,0,0
"1032",8765,"876536","SM","C2",36,"F",1,"Y","G","c"," np"," 999"," 999",10,36.414,22.474," 1",5.78,2,1,0,0,0,0,0,0
"1033",8765,"876536","SM","C3",36,"F",1,"Y","G","nc"," np"," 999"," 999",5,29.24,24.616," 0",999,0,0,0,0,0,1,0,0
"1034",8765,"876536","SM","C4",36,"F",1,"Y","G","c"," np"," 999"," 999",5,33.014,31.79," 0",999,3,1,0,0,0,1,0,0
"1035",8765,"876536","SM","C5",36,"F",1,"Y","F","c"," np"," 999"," 999",7,59.704,37.162," 0",999,3,2,1,0,0,0,0,0
"1036",8765,"876536","SM","CB2",36,"F",999,"999","Y","np"," np"," 999"," 999",6,79.866,0," 999",999,0,0,0,0,0,0,0,0
"1037",8765,"876536","SM","CB3",36,"F",999,"999","Y","np"," np"," 999"," 999",6,79.866,0," 999",999,1,0,0,0,0,0,0,0
"1038",8765,"876536","SM","CB4",36,"F",999,"999","Y","np"," np"," 999"," 999",6,79.866,0," 999",999,0,0,0,0,0,0,0,0
"1039",8765,"876536","SM","CB5",36,"F",999,"999","Y","np"," np"," 999"," 999",6,79.866,0," 999",999,0,0,0,0,0,0,0,0
"1040",8766,"876636","LT","C2",36,"F",1,"R","O","c"," 999"," 999"," 999",3,25.159,21.305," 1",5.78,2,1,0,0,0,0,0,0
"1041",8766,"876636","LT","C3",36,"F",1,"R","O","nc"," 999"," 999"," 999",7,56.521,31.357," 0",999,3,1,0,0,0,0,0,0
"1042",8766,"876636","LT","C4",36,"F",1,"R","O","np"," 999"," 999"," 999",8,34.061,36.244," 0",999,2,0,0,0,0,1,0,0
"1043",8766,"876636","LT","C5",36,"F",1,"R","O","np"," 999"," 999"," 999",14,39.824,40.586," 0",999,3,2,1,0,0,1,0,0
"1044",8766,"876636","LT","CB2",36,"F",1,"999","G","999"," 999"," 999"," 999",0,45.588,0," 999",999,0,0,0,0,0,0,0,0
"1045",8766,"876636","LT","CB3",36,"F",1,"999","G","999"," 999"," 999"," 999",0,45.588,0," 999",999,0,0,0,0,0,0,0,0
"1046",8766,"876636","LT","CB4",36,"F",1,"999","G","999"," 999"," 999"," 999",0,45.588,0," 999",999,0,0,0,0,0,0,0,0
"1047",8766,"876636","LT","CB5",36,"F",1,"999","G","999"," 999"," 999"," 999",0,45.588,0," 999",999,0,0,0,0,0,0,0,0
"1048",8767,"876736","LT","C2",36,"M",1,"W","G","np"," 999"," 999"," 999",16,38.689,26.745," 1",2.618,2,1,0,0,0,0,0,0
"1049",8767,"876736","LT","C3",36,"M",1,"W","G","np"," 999"," 999"," 999",4,46.176,34.698," 0",999,2,1,0,0,0,0,0,0
"1050",8767,"876736","LT","C4",36,"M",1,"W","G","np"," 999"," 999"," 999",8,57.837,35.706," 1",10.608,4,3,2,1,0,0,0,0
"1051",8767,"876736","LT","C5",36,"M",1,"W","G","np"," 999"," 999"," 999",14,59.827,44.948," 1",20.57,5,1,0,0,0,0,0,0
"1052",8767,"876736","LT","CB2",36,"M",1,"999","R","999"," Robot"," 999"," 999",0,54.808,0," 999",999,0,0,0,0,0,0,0,0
"1053",8767,"876736","LT","CB3",36,"M",1,"999","R","999"," Robot"," 999"," 999",0,54.808,0," 999",999,0,0,0,0,0,0,0,0
"1054",8767,"876736","LT","CB4",36,"M",1,"999","R","999"," Robot"," 999"," 999",0,54.808,0," 999",999,0,0,0,0,0,0,0,0
"1055",8767,"876736","LT","CB5",36,"M",1,"999","R","999"," Robot"," 999"," 999",0,54.808,0," 999",999,0,0,0,0,0,0,0,0
"1056",8769,"876936","LT","C5",36,"F",1,"G","W","nc"," np"," 999"," 999",22,73.611,48.345," 1",17.068,5,4,3,2,1,0,0,0
"1057",8814,"881436","LT","C2",36,"F",1,"O","G","np"," 999"," 999"," 999",6,45.453,25.024," 0",999,1,0,0,0,0,0,0,0
"1058",8814,"881436","LT","C3",36,"F",1,"O","G","np"," 999"," 999"," 999",10,56.749,26.459," 0",999,2,1,0,0,0,0,0,0
"1059",8814,"881436","LT","C4",36,"F",1,"O","G","np"," 999"," 999"," 999",0,42.915,31.024," 0",999,0,0,0,0,0,0,0,0
"1060",8814,"881436","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",8,61.609,0," 999",999,0,0,0,0,0,0,0,0
"1061",8814,"881436","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",8,61.609,0," 999",999,0,0,0,0,0,0,0,0
"1062",8814,"881436","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",8,61.609,0," 999",999,0,0,0,0,0,0,0,0
"1063",8814,"881436","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",8,61.609,0," 999",999,0,0,0,0,0,0,0,0
"1064",8819,"881936","LT","C2",36,"M",1,"R","G","c"," 999"," 999"," 999",4,34.709,22.342," 0",999,0,0,0,0,0,0,0,0
"1065",8819,"881936","LT","C3",36,"M",1,"R","G","c"," 999"," 999"," 999",7,50.567,28.91," 0",999,1,0,0,0,0,0,0,0
"1066",8819,"881936","LT","C4",36,"M",1,"R","G","np"," 999"," 999"," 999",18,75.785,52.991," 0",999,0,0,0,0,0,0,0,0
"1067",8819,"881936","LT","C5",36,"M",1,"R","G",""," 999"," 999"," 999",7,52.902,50.89," 0",999,1,0,0,0,0,0,0,0
"1068",8819,"881936","LT","CB2",36,"M",1,"999","O","999"," 999"," 999"," 999",10,97.306,0," 999",0,0,0,0,0,0,0,0,0
"1069",8819,"881936","LT","CB3",36,"M",1,"999","O","999"," 999"," 999"," 999",10,97.306,0," 999",0,0,0,0,0,0,0,0,0
"1070",8819,"881936","LT","CB4",36,"M",1,"999","O","999"," 999"," 999"," 999",10,97.306,0," 999",0,0,0,0,0,0,0,0,0
"1071",8819,"881936","LT","CB5",36,"M",1,"999","O","999"," 999"," 999"," 999",10,97.306,0," 999",0,0,0,0,0,0,0,0,0
"1072",8834,"883436","LT","C2",36,"F",1,"O","G","nc"," 999"," 999"," 999",2,23.834,26.834," 1",9.112,2,1,0,0,0,0,0,0
"1073",8834,"883436","LT","C3",36,"F",1,"O","G","nc"," 999"," 999"," 999",5,26.404,41.773," 0",999,0,0,0,0,0,1,0,0
"1074",8834,"883436","LT","C4",36,"F",1,"O","G","np"," 999"," 999"," 999",0,16.604,56.759," 0",999,0,0,0,0,0,1,1,0
"1075",8834,"883436","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",10,86.849,0," 999",999,1,0,0,0,0,0,0,0
"1076",8834,"883436","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",10,86.849,0," 999",999,0,0,0,0,0,0,0,0
"1077",8834,"883436","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",10,86.849,0," 999",999,3,1,0,0,0,0,0,0
"1078",8834,"883436","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",10,86.849,0," 999",999,2,1,0,0,0,0,0,0
"1079",8866,"886636","LT","C2",36,"M",1,"W","G","c"," 999"," 999"," 999",16,52.486,31.076," 1",12.104,2,1,0,0,0,0,0,0
"1080",8866,"886636","LT","C3",36,"M",1,"W","G","np"," 999"," 999"," 999",11,57.74,40.04," 0",999,2,1,0,0,0,0,0,0
"1081",8866,"886636","LT","C4",36,"M",1,"W","G","np"," 999"," 999"," 999",20,59.495,45.243," 1",22.984,4,2,1,0,0,0,0,0
"1082",8866,"886636","LT","C5",36,"M",1,"W","G","np"," 999"," 999"," 999",5,39.157,51.108," 1",20.638,5,0,0,0,0,1,0,0
"1083",8866,"886636","LT","CB2",36,"M",1,"999","R","999"," 999"," 999"," 999",0,65.638,0," 999",999,0,0,0,0,0,0,0,0
"1084",8866,"886636","LT","CB3",36,"M",1,"999","R","999"," 999"," 999"," 999",0,65.638,0," 999",999,0,0,0,0,0,0,0,0
"1085",8866,"886636","LT","CB4",36,"M",1,"999","R","999"," 999"," 999"," 999",0,65.638,0," 999",999,0,0,0,0,0,0,0,0
"1086",8866,"886636","LT","CB5",36,"M",1,"999","R","999"," 999"," 999"," 999",0,65.638,0," 999",999,0,0,0,0,0,0,0,0
"1087",8890,"889036","LT","C2",36,"M",1,"G","W","np"," 999"," 999"," 999",10,45.329,37.077," 1",4.624,2,1,0,0,0,0,0,0
"1088",8890,"889036","LT","C3",36,"M",1,"G","W","np"," 999"," 999"," 999",8,38.521,48.157," 1",10.608,3,2,1,0,0,0,0,0
"1089",8890,"889036","LT","C4",36,"M",1,"G","W","np"," 999"," 999"," 999",8,41.684,45.441," 1",11.084,4,3,2,1,0,0,0,0
"1090",8890,"889036","LT","C5",36,"M",1,"G","W","np"," 999"," 999"," 999",12,62.88,53.093," 1",10.268,5,1,0,0,0,0,0,0
"1091",8890,"889036","LT","CB2",36,"M",1,"999","O","999"," 999"," 999"," 999",0,45.492,0," 999",999,0,0,0,0,0,0,0,0
"1092",8890,"889036","LT","CB3",36,"M",1,"999","O","999"," 999"," 999"," 999",0,45.492,0," 999",999,0,0,0,0,0,0,0,0
"1093",8890,"889036","LT","CB4",36,"M",1,"999","O","999"," 999"," 999"," 999",0,45.492,0," 999",999,0,0,0,0,0,0,0,0
"1094",8890,"889036","LT","CB5",36,"M",1,"999","O","999"," 999"," 999"," 999",0,45.492,0," 999",999,0,0,0,0,0,0,0,0
"1095",8908,"890836","LT","C2",36,"M",1,"G","Y","c"," 999"," 999"," 999",5,52.68,42.145," 0",999,0,0,0,0,0,0,0,0
"1096",8908,"890836","LT","C3",36,"M",1,"G","Y","nc"," 999"," 999"," 999",10,56.661,34.06," 0",999,1,0,0,0,0,0,0,0
"1097",8908,"890836","LT","C4",36,"M",1,"G","Y","np"," 999"," 999"," 999",18,67.32,35.815," 1",7.208,4,1,0,0,0,0,0,0
"1098",8908,"890836","LT","C5",36,"M",1,"G","Y","np"," 999"," 999"," 999",21,74.149,29.159," 1",10.864,5,2,1,0,0,0,0,0
"1099",8908,"890836","LT","CB2",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,69.442,0," 999",999,0,0,0,0,0,0,0,0
"1100",8908,"890836","LT","CB3",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,69.442,0," 999",999,0,0,0,0,0,0,0,0
"1101",8908,"890836","LT","CB4",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,69.442,0," 999",999,0,0,0,0,0,0,0,0
"1102",8908,"890836","LT","CB5",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,69.442,0," 999",999,0,0,0,0,0,0,0,0
"1103",8969,"896936","LT","C2",36,"M",1,"W","O","nc"," 999"," 999"," 999",4,22.256,24.12," 0",999,0,0,0,0,0,0,0,0
"1104",8969,"896936","LT","C3",36,"M",1,"W","O","nc"," 999"," 999"," 999",6,58.452,58.414," 0",999,2,0,0,0,0,0,0,0
"1105",8969,"896936","LT","CB2",36,"M",1,"999","R","999"," 999"," 999"," 999",12,80.337,0," 999",999,0,0,0,0,0,0,0,0
"1106",8969,"896936","LT","CB3",36,"M",1,"999","R","999"," 999"," 999"," 999",12,80.337,0," 999",999,0,0,0,0,0,0,0,0
"1107",8969,"896936","LT","CB4",36,"M",1,"999","R","999"," 999"," 999"," 999",12,80.337,0," 999",999,0,0,0,0,0,0,0,0
"1108",8969,"896936","LT","CB5",36,"M",1,"999","R","999"," 999"," 999"," 999",12,80.337,0," 999",999,0,0,0,0,0,0,0,0
"1109",8971,"897136","LT","C2",36,"M",1,"R","Y","np"," 999"," 999"," 999",12,32.964,26.751," 0",999,2,1,0,0,0,0,0,0
"1110",8971,"897136","LT","C3",36,"M",1,"R","Y","np"," 999"," 999"," 999",10,46.665,34.882," 1",9.554,3,1,0,0,0,0,0,0
"1111",8971,"897136","LT","C4",36,"M",1,"R","Y","np"," 999"," 999"," 999",20,52.736,47.777," 1",8.5,4,3,2,1,0,0,0,0
"1112",8971,"897136","LT","C5",36,"M",1,"R","Y","np"," Robot"," 999"," 999",20,63.36,45.325," 1",14.424,5,4,3,2,1,0,0,0
"1113",8971,"897136","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",2,65.155,0," 999",999,0,0,0,0,0,0,0,0
"1114",8971,"897136","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",2,65.155,0," 999",999,0,0,0,0,0,0,0,0
"1115",8971,"897136","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",2,65.155,0," 999",999,0,0,0,0,0,0,0,0
"1116",8971,"897136","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",2,65.155,0," 999",999,0,0,0,0,0,0,0,0
"1117",8973,"897336","HG","C2",36,"F",1,"W","Y","c"," np"," 999"," 999",4,33.354,19.89," 1",8.296,2,1,0,0,0,0,0,0
"1118",8973,"897336","HG","C3",36,"F",1,"W","Y","nc"," np"," 999"," 999",0,40.562,31.212," 0",999,0,0,0,0,0,0,0,0
"1119",8973,"897336","HG","C4",36,"F",1,"W","Y","nc"," np"," 999"," 999",1,58.174,71.536," 0",999,0,0,0,0,0,0,0,0
"1120",8973,"897336","HG","CB2",36,"F",999,"999","G","999"," np"," 999"," 999",11,80.036,0," 999",999,1,0,0,0,0,0,0,0
"1121",8973,"897336","HG","CB3",36,"F",999,"999","G","999"," np"," 999"," 999",11,80.036,0," 999",999,0,0,0,0,0,0,0,0
"1122",8973,"897336","HG","CB4",36,"F",999,"999","G","999"," np"," 999"," 999",11,80.036,0," 999",999,0,0,0,0,0,0,0,0
"1123",8973,"897336","HG","CB5",36,"F",999,"999","G","999"," np"," 999"," 999",11,80.036,0," 999",999,1,0,0,0,0,0,0,0
"1124",8981,"898136","LT","C2",36,"F",1,"W","R","np"," 999"," 999"," 999",4,41.024,23.242," 1",11.22,2,0,0,0,0,0,0,0
"1125",8981,"898136","LT","C3",36,"F",1,"W","R","np"," 999"," 999"," 999",3,36.67,38.137," 1",17.748,3,0,0,0,0,0,0,0
"1126",8981,"898136","LT","C4",36,"F",1,"W","R","np"," 999"," 999"," 999",5,46.978,41.271," 1",17.408,3,1,0,0,0,0,0,0
"1127",8981,"898136","LT","C5",36,"F",1,"W","R","np"," 999"," 999"," 999",5,43.622,76.346," 1",21.054,5,2,1,0,0,1,0,0
"1128",8981,"898136","LT","CB2",36,"F",1,"999","G","999"," 999"," 999"," 999",0,58.337,0," 999",999,0,0,0,0,0,0,0,0
"1129",8981,"898136","LT","CB3",36,"F",1,"999","G","999"," 999"," 999"," 999",0,58.337,0," 999",999,0,0,0,0,0,0,0,0
"1130",8981,"898136","LT","CB4",36,"F",1,"999","G","999"," 999"," 999"," 999",0,58.337,0," 999",999,0,0,0,0,0,0,0,0
"1131",8981,"898136","LT","CB5",36,"F",1,"999","G","999"," 999"," 999"," 999",0,58.337,0," 999",999,0,0,0,0,0,0,0,0
"1132",8987,"898736","LT","C2",36,"M",1,"R","Y","np"," 999"," 999"," 999",4,30.334,25.807," 1",9.401,2,1,0,0,0,0,0,0
"1133",8987,"898736","LT","C3",36,"M",1,"R","Y","np"," 999"," 999"," 999",10,39.341,36.222," 1",19.754,3,0,0,0,0,0,0,0
"1134",8987,"898736","LT","C4",36,"M",1,"R","Y","np"," 999"," 999"," 999",4,22.996,44.998," 1",12.234,4,3,2,1,0,1,0,0
"1135",8987,"898736","LT","C5",36,"M",1,"R","Y","np"," Robots"," 999"," 999",5,29.484,49.008," 1",15.573,5,2,1,0,0,1,0,0
"1136",8987,"898736","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,34.999,0," 999",999,0,0,0,0,0,0,0,0
"1137",8987,"898736","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,34.999,0," 999",999,0,0,0,0,0,0,0,0
"1138",8987,"898736","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,34.999,0," 999",999,0,0,0,0,0,0,0,0
"1139",8987,"898736","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,34.999,0," 999",999,0,0,0,0,0,0,0,0
"1140",8998,"899836","LT","C2",36,"M",1,"G","W","c"," 999"," 999"," 999",6,40.425,19.503," 0",999,0,0,0,0,0,0,0,0
"1141",8998,"899836","LT","C3",36,"M",1,"G","W","nc"," 999"," 999"," 999",0,44.772,22.374," 0",999,0,0,0,0,0,0,0,0
"1142",8998,"899836","LT","C4",36,"M",1,"G","W","np"," 999"," 999"," 999",9,59.752,29.577," 0",999,2,0,0,0,0,0,0,0
"1143",8998,"899836","LT","C5",36,"M",1,"G","W","np"," 999"," 999"," 999",13,67.569,38.557," 0",999,3,2,1,0,0,0,0,0
"1144",8998,"899836","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,97.817,0," 999",999,0,0,0,0,0,0,0,0
"1145",8998,"899836","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,97.817,0," 999",999,0,0,0,0,0,0,0,0
"1146",8998,"899836","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,97.817,0," 999",999,0,0,0,0,0,0,0,0
"1147",8998,"899836","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,97.817,0," 999",999,0,0,0,0,0,0,0,0
"1148",9029,"902936","LT","C2",36,"F",1,"G","W","c"," 999"," 999"," 999",6,50.259,34.883," 0",999,0,0,0,0,0,0,0,0
"1149",9029,"902936","LT","C3",36,"F",1,"G","W","nc"," 999"," 999"," 999",4,77.231,39.822," 0",999,2,1,0,0,0,0,0,0
"1150",9029,"902936","LT","C4",36,"F",1,"G","W","nc"," 999"," 999"," 999",6,66.777,49.209," 0",999,0,0,0,0,0,0,0,0
"1151",9029,"902936","LT","C5",36,"F",1,"G","W","nc"," 999"," 999"," 999",33,139.394,55.651," 0",999,3,1,0,0,0,0,0,0
"1152",9029,"902936","LT","CB2",36,"F",1,"999","Y","999"," 999"," 999"," no answer",6,118.782,0," 999",999,0,0,0,0,0,0,0,0
